C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_18_296.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_18_296.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_18_296.jpg, 0, 1, 0, 30.18991
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_18_411.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_18_411.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_18_411.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_18_518.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_18_518.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_18_518.jpg, 0, 1, 0, 30.18995
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_18_621.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_18_621.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_18_621.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_18_723.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_18_723.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_18_723.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_18_823.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_18_823.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_18_823.jpg, 0, 1, 0, 30.18995
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_18_926.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_18_926.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_18_926.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_19_034.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_19_034.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_19_034.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_19_145.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_19_145.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_19_145.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_19_258.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_19_258.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_19_258.jpg, 0, 1, 0, 30.18992
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_19_373.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_19_373.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_19_373.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_19_479.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_19_479.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_19_479.jpg, 0, 1, 0, 30.18992
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_19_588.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_19_588.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_19_588.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_19_692.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_19_692.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_19_692.jpg, 0, 1, 0, 30.18995
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_19_795.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_19_795.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_19_795.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_19_907.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_19_907.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_19_907.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_20_018.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_20_018.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_20_018.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_20_119.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_20_119.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_20_119.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_20_223.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_20_223.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_20_223.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_20_324.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_20_324.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_20_324.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_20_432.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_20_432.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_20_432.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_20_532.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_20_532.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_20_532.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_20_641.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_20_641.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_20_641.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_20_753.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_20_753.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_20_753.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_20_865.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_20_865.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_20_865.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_20_966.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_20_966.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_20_966.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_21_068.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_21_068.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_21_068.jpg, 0, 1, 0, 30.18995
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_21_182.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_21_182.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_21_182.jpg, 0, 1, 0, 30.18992
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_21_288.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_21_288.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_21_288.jpg, 0, 1, 0, 30.18992
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_21_393.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_21_393.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_21_393.jpg, 0, 1, 0, 30.18995
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_21_508.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_21_508.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_21_508.jpg, 0, 1, 0, 30.18992
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_21_617.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_21_617.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_21_617.jpg, 0, 1, 0, 30.18992
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_21_722.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_21_722.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_21_722.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_21_830.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_21_830.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_21_830.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_21_943.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_21_943.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_21_943.jpg, 0, 1, 0, 30.18995
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_22_054.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_22_054.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_22_054.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_22_160.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_22_160.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_22_160.jpg, 0, 1, 0, 30.18992
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_22_269.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_22_269.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_22_269.jpg, 0, 1, 0, 30.18995
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_22_375.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_22_375.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_22_375.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_22_482.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_22_482.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_22_482.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_22_594.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_22_594.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_22_594.jpg, 0, 1, 0, 30.18996
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_22_705.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_22_705.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_22_705.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_22_819.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_22_819.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_22_819.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_22_926.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_22_926.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_22_926.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_23_043.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_23_043.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_23_043.jpg, 0, 1, 0, 30.18992
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_23_145.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_23_145.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_23_145.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_23_261.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_23_261.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_23_261.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_23_361.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_23_361.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_23_361.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_23_465.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_23_465.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_23_465.jpg, 0, 1, 0, 30.18993
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_23_568.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_23_568.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_23_568.jpg, -0.1819564, 1, 0, 30.1815
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_23_685.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_23_685.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_23_685.jpg, 0, 1, 0, 30.18964
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_23_801.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_23_801.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_23_801.jpg, 0, 1, 0, 30.18995
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_23_914.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_23_914.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_23_914.jpg, 0, 1, 0, 30.19002
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_24_026.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_24_026.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_24_026.jpg, 0, 1, 0, 30.18998
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_24_137.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_24_137.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_24_137.jpg, 0, 1, 0, 30.19003
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_24_253.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_24_253.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_24_253.jpg, 0, 1, 0, 30.19001
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_24_364.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_24_364.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_24_364.jpg, 0, 1, 0, 30.36486
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_24_481.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_24_481.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_24_481.jpg, 0, 1, 0, 30.32182
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_24_592.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_24_592.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_24_592.jpg, 0, 1, 0, 30.48545
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_24_706.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_24_706.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_24_706.jpg, 0, 1, 0, 30.17519
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_24_813.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_24_813.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_24_813.jpg, 0, 1, 0, 30.19011
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_24_919.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_24_919.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_24_919.jpg, 0, 1, 0, 30.19066
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_25_020.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_25_020.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_25_020.jpg, -0.3008045, 1, 0, 30.16866
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_25_123.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_25_123.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_25_123.jpg, 0, 1, 0, 30.18929
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_25_224.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_25_224.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_25_224.jpg, 0, 1, 0, 30.19007
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_25_339.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_25_339.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_25_339.jpg, 0, 1, 0, 30.19027
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_25_456.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_25_456.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_25_456.jpg, 0, 1, 0, 30.1903
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_25_572.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_25_572.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_25_572.jpg, 0, 1, 0, 30.19029
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_25_688.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_25_688.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_25_688.jpg, 0, 1, 0, 30.1903
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_25_805.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_25_805.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_25_805.jpg, 0, 1, 0, 30.1904
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_25_920.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_25_920.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_25_920.jpg, -0.1133731, 1, 0, 30.18683
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_26_038.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_26_038.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_26_038.jpg, -0.1193383, 1, 0, 30.18987
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_26_150.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_26_150.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_26_150.jpg, 0, 1, 0, 30.18994
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_26_271.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_26_271.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_26_271.jpg, 0, 1, 0, 30.19028
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_26_379.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_26_379.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_26_379.jpg, 0, 1, 0, 30.1903
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_26_483.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_26_483.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_26_483.jpg, -0.1905397, 1, 0, 30.18058
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_26_590.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_26_590.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_26_590.jpg, -0.5115086, 1, 0, 30.1431
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_26_691.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_26_691.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_26_691.jpg, -0.2105907, 1, 0, 30.19245
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_26_808.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_26_808.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_26_808.jpg, 0, 1, 0, 30.18849
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_26_917.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_26_917.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_26_917.jpg, 0, 1, 0, 30.19011
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_27_029.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_27_029.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_27_029.jpg, 0, 1, 0, 30.1903
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_27_141.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_27_141.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_27_141.jpg, 0, 1, 0, 30.19028
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_27_254.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_27_254.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_27_254.jpg, 0, 1, 0, 30.19032
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_27_361.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_27_361.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_27_361.jpg, 0, 1, 0, 30.19028
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_27_462.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_27_462.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_27_462.jpg, 0, 1, 0, 30.19053
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_27_575.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_27_575.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_27_575.jpg, 0, 1, 0, 30.19013
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_27_692.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_27_692.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_27_692.jpg, -0.2284103, 1, 0, 30.17555
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_27_795.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_27_795.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_27_795.jpg, -0.1713223, 1, 0, 30.1893
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_27_895.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_27_895.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_27_895.jpg, 0, 1, 0, 30.18924
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_28_014.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_28_014.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_28_014.jpg, 0, 1, 0, 30.19028
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_28_115.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_28_115.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_28_115.jpg, 0, 1, 0, 30.18946
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_28_227.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_28_227.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_28_227.jpg, -0.3374794, 1, 0, 30.16481
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_28_339.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_28_339.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_28_339.jpg, -0.4514547, 1, 0, 30.16254
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_28_448.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_28_448.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_28_448.jpg, -0.1252902, 1, 0, 30.19157
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_28_563.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_28_563.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_28_563.jpg, 0, 1, 0, 30.18937
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_28_665.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_28_665.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_28_665.jpg, -0.1137106, 1, 0, 30.18845
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_28_776.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_28_776.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_28_776.jpg, 0, 1, 0, 30.19053
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_28_888.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_28_888.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_28_888.jpg, 0, 1, 0, 30.19077
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_29_001.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_29_001.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_29_001.jpg, -0.1627361, 1, 0, 30.18324
C:\selfdrivingcar\training_data\IMG\center_2020_04_17_15_53_29_102.jpg, C:\selfdrivingcar\training_data\IMG\left_2020_04_17_15_53_29_102.jpg, C:\selfdrivingcar\training_data\IMG\right_2020_04_17_15_53_29_102.jpg, -0.4611129, 1, 0, 30.14966
